;movieId;title;genres
941;941;Teenage Mutant Ninja Turtles (1990);Action|Children|Comedy|Fantasy|Sci-Fi
942;942;Perfect Storm, The (2000);Drama|Thriller
943;943;Meet the Parents (2000);Comedy
944;944;How the Grinch Stole Christmas (a.k.a. The Grinch) (2000);Children|Comedy|Fantasy
945;945;Emperor's New Groove, The (2000);Adventure|Animation|Children|Comedy|Fantasy
946;946;Finding Forrester (2000);Drama
947;947;Miss Congeniality (2000);Comedy|Crime
948;948;Mexican, The (2001);Action|Comedy
949;949;Spy Kids (2001);Action|Adventure|Children|Comedy
950;950;Mummy Returns, The (2001);Action|Adventure|Comedy|Thriller
951;951;Knight's Tale, A (2001);Action|Comedy|Romance
952;952;Swordfish (2001);Action|Crime|Drama
953;953;Lara Croft: Tomb Raider (2001);Action|Adventure
954;954;Fast and the Furious, The (2001);Action|Crime|Thriller
955;955;Final Fantasy: The Spirits Within (2001);Adventure|Animation|Fantasy|Sci-Fi
956;956;Jurassic Park III (2001);Action|Adventure|Sci-Fi|Thriller
957;957;American Pie 2 (2001);Comedy
958;958;Jay and Silent Bob Strike Back (2001);Adventure|Comedy
959;959;Training Day (2001);Crime|Drama|Thriller
960;960;Mulholland Drive (2001);Crime|Drama|Film-Noir|Mystery|Thriller
961;961;Spy Game (2001);Action|Crime|Drama|Thriller
962;962;Royal Tenenbaums, The (2001);Comedy|Drama
963;963;Gosford Park (2001);Comedy|Drama|Mystery
964;964;Sandlot, The (1993);Children|Comedy|Drama
965;965;Super Troopers (2001);Comedy|Crime|Mystery
966;966;Time Machine, The (2002);Action|Adventure|Sci-Fi
967;967;Blade II (2002);Action|Horror|Thriller
968;968;My Big Fat Greek Wedding (2002);Comedy|Romance
969;969;The Scorpion King (2002);Action|Adventure|Fantasy|Thriller
970;970;Insomnia (2002);Action|Crime|Drama|Mystery|Thriller
971;971;Red Dragon (2002);Crime|Mystery|Thriller
972;972;Daredevil (2003);Action|Crime
973;973;View to a Kill, A (1985);Action|Adventure|Thriller
974;974;Police Academy (1984);Comedy|Crime
975;975;First Blood (Rambo: First Blood) (1982);Action|Adventure|Drama|Thriller
976;976;Runaway Bride (1999);Comedy|Romance
977;977;For Your Eyes Only (1981);Action|Adventure|Thriller
978;978;Moonraker (1979);Action|Adventure|Sci-Fi|Thriller
979;979;Predator 2 (1990);Action|Sci-Fi|Thriller
980;980;Naked Gun: From the Files of Police Squad!, The (1988);Action|Comedy|Crime|Romance
981;981;Diamonds Are Forever (1971);Action|Adventure|Thriller
982;982;Beverly Hills Cop (1984);Action|Comedy|Crime|Drama
983;983;Coming to America (1988);Comedy|Romance
984;984;Rush Hour 2 (2001);Action|Comedy
985;985;Resident Evil (2002);Action|Horror|Sci-Fi|Thriller
986;986;Charlie's Angels: Full Throttle (2003);Action|Adventure|Comedy|Crime|Thriller
987;987;Meet the Fockers (2004);Comedy
988;988;Wedding Crashers (2005);Comedy|Romance
989;989;Harry Potter and the Goblet of Fire (2005);Adventure|Fantasy|Thriller|IMAX
990;990;Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005);Adventure|Children|Fantasy
991;991;Mission: Impossible III (2006);Action|Adventure|Thriller
992;992;Da Vinci Code, The (2006);Drama|Mystery|Thriller
993;993;Click (2006);Adventure|Comedy|Drama|Fantasy|Romance
994;994;Night at the Museum (2006);Action|Comedy|Fantasy|IMAX
995;995;Knocked Up (2007);Comedy|Drama|Romance
996;996;Shrek the Third (2007);Adventure|Animation|Children|Comedy|Fantasy
997;997;Ocean's Thirteen (2007);Crime|Thriller
998;998;National Treasure: Book of Secrets (2007);Action|Adventure
999;999;Forgetting Sarah Marshall (2008);Comedy|Romance
1000;1000;Taken (2008);Action|Crime|Drama|Thriller
1001;1001;Slumdog Millionaire (2008);Crime|Drama|Romance
1002;1002;Blind Side, The  (2009);Drama
1003;1003;How to Train Your Dragon (2010);Adventure|Animation|Children|Fantasy|IMAX
1004;1004;Black Swan (2010);Drama|Thriller
1005;1005;Harry Potter and the Deathly Hallows: Part 1 (2010);Action|Adventure|Fantasy|IMAX
1006;1006;Harry Potter and the Deathly Hallows: Part 2 (2011);Action|Adventure|Drama|Fantasy|Mystery|IMAX
1007;1007;Rise of the Planet of the Apes (2011);Action|Drama|Sci-Fi|Thriller
1008;1008;Mission: Impossible - Ghost Protocol (2011);Action|Adventure|Thriller|IMAX
1009;1009;21 Jump Street (2012);Action|Comedy|Crime
1010;1010;Wreck-It Ralph (2012);Animation|Comedy
1011;1011;We're the Millers (2013);Comedy|Crime
1012;1012;Her (2013);Drama|Romance|Sci-Fi
1013;1013;The Lego Movie (2014);Action|Adventure|Animation|Children|Comedy|Fantasy
1014;1014;Big Hero 6 (2014);Action|Animation|Comedy
1015;1015;Jurassic World (2015);Action|Adventure|Drama|Sci-Fi|Thriller
1016;1016;Midnight Cowboy (1969);Drama
1017;1017;French Connection, The (1971);Action|Crime|Thriller
1018;1018;Rosemary's Baby (1968);Drama|Horror|Thriller
1019;1019;Insider, The (1999);Drama|Thriller
1020;1020;Secretary (2002);Comedy|Drama|Romance
1021;1021;Punch-Drunk Love (2002);Comedy|Drama|Romance
1022;1022;Lost in Translation (2003);Comedy|Drama|Romance
1023;1023;Super Size Me (2004);Comedy|Documentary|Drama
1024;1024;Fahrenheit 9/11 (2004);Documentary
1025;1025;Million Dollar Baby (2004);Drama
1026;1026;Broken Flowers (2005);Comedy|Drama
1027;1027;Brokeback Mountain (2005);Drama|Romance
1028;1028;Munich (2005);Action|Crime|Drama|Thriller
1029;1029;Stranger than Fiction (2006);Comedy|Drama|Fantasy|Romance
1030;1030;Grindhouse (2007);Action|Crime|Horror|Sci-Fi|Thriller
1031;1031;Death Proof (2007);Action|Adventure|Crime|Horror|Thriller
1032;1032;Superbad (2007);Comedy
1033;1033;No Country for Old Men (2007);Crime|Drama
1034;1034;There Will Be Blood (2007);Drama|Western
1035;1035;Burn After Reading (2008);Comedy|Crime|Drama
1036;1036;Coraline (2009);Animation|Fantasy|Thriller
1037;1037;City of Lost Children, The (Cité des enfants perdus, La) (1995);Adventure|Drama|Fantasy|Mystery|Sci-Fi
1038;1038;Madness of King George, The (1994);Comedy|Drama
1039;1039;Ghost in the Shell (Kôkaku kidôtai) (1995);Animation|Sci-Fi
1040;1040;Delicatessen (1991);Comedy|Drama|Romance
1041;1041;Boot, Das (Boat, The) (1981);Action|Drama|War
1042;1042;Femme Nikita, La (Nikita) (1990);Action|Crime|Romance|Thriller
1043;1043;Akira (1988);Action|Adventure|Animation|Sci-Fi
1044;1044;Midnight in the Garden of Good and Evil (1997);Crime|Drama|Mystery
1045;1045;Fear and Loathing in Las Vegas (1998);Adventure|Comedy|Drama
1046;1046;Last Emperor, The (1987);Drama
1047;1047;Amores Perros (Love's a Bitch) (2000);Drama|Thriller
1048;1048;Triplets of Belleville, The (Les triplettes de Belleville) (2003);Animation|Comedy|Fantasy
1049;1049;Jewel of the Nile, The (1985);Action|Adventure|Comedy|Romance
1050;1050;Virgin Suicides, The (1999);Drama|Romance
1051;1051;The Count of Monte Cristo (2002);Action|Adventure|Drama|Thriller
1052;1052;Constantine (2005);Action|Fantasy|Horror|Thriller
1053;1053;40-Year-Old Virgin, The (2005);Comedy|Romance
1054;1054;Illusionist, The (2006);Drama|Fantasy|Mystery|Romance
1055;1055;Cloverfield (2008);Action|Mystery|Sci-Fi|Thriller
1056;1056;Pineapple Express (2008);Action|Comedy|Crime
1057;1057;Tropic Thunder (2008);Action|Adventure|Comedy|War
1058;1058;Midnight in Paris (2011);Comedy|Fantasy|Romance
1059;1059;African Queen, The (1951);Adventure|Comedy|Romance|War
1060;1060;Great Escape, The (1963);Action|Adventure|Drama|War
1061;1061;Ben-Hur (1959);Action|Adventure|Drama
1062;1062;Jaws (1975);Action|Horror
1063;1063;Little Big Man (1970);Western
1064;1064;People vs. Larry Flynt, The (1996);Comedy|Drama
1065;1065;Day the Earth Stood Still, The (1951);Drama|Sci-Fi|Thriller
1066;1066;Fried Green Tomatoes (1991);Comedy|Crime|Drama
1067;1067;Dune (1984);Adventure|Sci-Fi
1068;1068;Rounders (1998);Drama
1069;1069;Boys Don't Cry (1999);Drama
1070;1070;River Runs Through It, A (1992);Drama
1071;1071;Awakenings (1990);Drama|Mystery
1072;1072;Backdraft (1991);Action|Drama
1073;1073;Scent of a Woman (1992);Drama
1074;1074;Patriot Games (1992);Action|Crime|Drama|Thriller
1075;1075;Hoosiers (a.k.a. Best Shot) (1986);Drama|Romance
1076;1076;Evolution (2001);Comedy|Sci-Fi
1077;1077;Black Hawk Down (2001);Action|Drama|War
1078;1078;About Schmidt (2002);Comedy|Drama
1079;1079;Phone Booth (2002);Drama|Thriller
1080;1080;Terminator 3: Rise of the Machines (2003);Action|Adventure|Sci-Fi
1081;1081;Master and Commander: The Far Side of the World (2003);Adventure|Drama|War
1082;1082;21 Grams (2003);Crime|Drama|Mystery|Romance|Thriller
1083;1083;Bad Santa (2003);Comedy|Crime
1084;1084;Hero (Ying xiong) (2002);Action|Adventure|Drama
1085;1085;Shaun of the Dead (2004);Comedy|Horror
1086;1086;House of Flying Daggers (Shi mian mai fu) (2004);Action|Drama|Romance
1087;1087;Crash (2004);Crime|Drama
1088;1088;King Kong (2005);Action|Adventure|Drama|Fantasy|Thriller
1089;1089;Thank You for Smoking (2006);Comedy|Drama
1090;1090;Babel (2006);Drama|Thriller
1091;1091;Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006);Comedy
1092;1092;Blood Diamond (2006);Action|Adventure|Crime|Drama|Thriller|War
1093;1093;Hot Fuzz (2007);Action|Comedy|Crime|Mystery
1094;1094;Shooter (2007);Action|Drama|Thriller
1095;1095;1408 (2007);Drama|Horror|Thriller
1096;1096;3:10 to Yuma (2007);Action|Crime|Drama|Western
1097;1097;It's a Wonderful Life (1946);Children|Drama|Fantasy|Romance
1098;1098;Lawrence of Arabia (1962);Adventure|Drama|War
1099;1099;Glory (1989);Drama|War
1100;1100;U.S. Marshals (1998);Action|Crime|Thriller
1101;1101;On the Waterfront (1954);Crime|Drama
1102;1102;American Graffiti (1973);Comedy|Drama
1103;1103;Super 8 (2011);Mystery|Sci-Fi|Thriller|IMAX
1104;1104;Right Stuff, The (1983);Drama
1105;1105;Jerry Maguire (1996);Drama|Romance
1106;1106;To Wong Foo, Thanks for Everything! Julie Newmar (1995);Comedy
1107;1107;Hoop Dreams (1994);Documentary
1108;1108;Hudsucker Proxy, The (1994);Comedy
1109;1109;Eraser (1996);Action|Drama|Thriller
1110;1110;Three Colors: Blue (Trois couleurs: Bleu) (1993);Drama
1111;1111;Welcome to the Dollhouse (1995);Comedy|Drama
1112;1112;Time to Kill, A (1996);Drama|Thriller
1113;1113;Robin Hood: Prince of Thieves (1991);Adventure|Drama
1114;1114;Private Parts (1997);Comedy|Drama
1115;1115;Boogie Nights (1997);Drama
1116;1116;Man in the Iron Mask, The (1998);Action|Adventure|Drama
1117;1117;Simple Plan, A (1998);Crime|Drama|Thriller
1118;1118;October Sky (1999);Drama
1119;1119;Mr. Deeds (2002);Comedy|Romance
1120;1120;Dog Day Afternoon (1975);Crime|Drama
1121;1121;Brady Bunch Movie, The (1995);Comedy
1122;1122;Beach, The (2000);Adventure|Drama
1123;1123;Bedazzled (2000);Comedy
1124;1124;Shallow Hal (2001);Comedy|Fantasy|Romance
1125;1125;Matchstick Men (2003);Comedy|Crime|Drama
1126;1126;Along Came Polly (2004);Comedy|Romance
1127;1127;13 Going on 30 (2004);Comedy|Fantasy|Romance
1128;1128;Harry Potter and the Order of the Phoenix (2007);Adventure|Drama|Fantasy|IMAX
1129;1129;Horrible Bosses (2011);Comedy|Crime
1130;1130;Cabin in the Woods, The (2012);Comedy|Horror|Sci-Fi|Thriller
1131;1131;Silver Linings Playbook (2012);Comedy|Drama
1132;1132;Drop Zone (1994);Action|Thriller
1133;1133;Airheads (1994);Comedy
1134;1134;Cape Fear (1991);Thriller
1135;1135;Romy and Michele's High School Reunion (1997);Comedy
1136;1136;Big Chill, The (1983);Comedy|Drama
1137;1137;Pushing Tin (1999);Comedy
1138;1138;National Lampoon's Vacation (1983);Comedy
1139;1139;Mickey Blue Eyes (1999);Comedy|Romance
1140;1140;Deliverance (1972);Adventure|Drama|Thriller
1141;1141;Three Kings (1999);Action|Adventure|Comedy|Drama|War
1142;1142;Natural, The (1984);Drama
1143;1143;Girl, Interrupted (1999);Drama
1144;1144;Boiler Room (2000);Crime|Drama|Thriller
1145;1145;Caddyshack (1980);Comedy
1146;1146;City Slickers (1991);Comedy|Western
1147;1147;Tootsie (1982);Comedy|Romance
1148;1148;RoboCop 3 (1993);Action|Crime|Drama|Sci-Fi|Thriller
1149;1149;Roger & Me (1989);Documentary
1150;1150;Addams Family, The (1991);Children|Comedy|Fantasy
1151;1151;Patch Adams (1998);Comedy|Drama
1152;1152;National Lampoon's Van Wilder (2002);Comedy
1153;1153;Pay It Forward (2000);Drama
1154;1154;Vanilla Sky (2001);Mystery|Romance|Sci-Fi|Thriller
1155;1155;Alien³ (a.k.a. Alien 3) (1992);Action|Horror|Sci-Fi|Thriller
1156;1156;Chronicles of Riddick, The (2004);Action|Sci-Fi|Thriller
1157;1157;Apartment, The (1960);Comedy|Drama|Romance
1158;1158;8 Mile (2002);Drama
1159;1159;Argo (2012);Drama|Thriller
1160;1160;Harold and Maude (1971);Comedy|Drama|Romance
1161;1161;Manhattan (1979);Comedy|Drama|Romance
1162;1162;Omen, The (1976);Horror|Mystery|Thriller
1163;1163;Exorcist, The (1973);Horror|Mystery
1164;1164;Cider House Rules, The (1999);Drama
1165;1165;Identity (2003);Crime|Horror|Mystery|Thriller
1166;1166;Spider-Man 3 (2007);Action|Adventure|Sci-Fi|Thriller|IMAX
1167;1167;Planet Terror (2007);Action|Horror|Sci-Fi
1168;1168;Hurt Locker, The (2008);Action|Drama|Thriller|War
1169;1169;Arrival, The (1996);Action|Sci-Fi|Thriller
1170;1170;Roman Holiday (1953);Comedy|Drama|Romance
1171;1171;Return of the Pink Panther, The (1975);Comedy|Crime
1172;1172;Halloween (1978);Horror
1173;1173;Gandhi (1982);Drama
1174;1174;Strange Days (1995);Action|Crime|Drama|Mystery|Sci-Fi|Thriller
1175;1175;Mulholland Falls (1996);Crime|Drama|Thriller
1176;1176;Out of Sight (1998);Comedy|Crime|Drama|Romance|Thriller
1177;1177;Doctor Zhivago (1965);Drama|Romance|War
1178;1178;Player, The (1992);Comedy|Crime|Drama
1179;1179;Dangerous Liaisons (1988);Drama|Romance
1180;1180;Network (1976);Comedy|Drama
1181;1181;League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003);Action|Fantasy|Sci-Fi
1182;1182;Lemony Snicket's A Series of Unfortunate Events (2004);Adventure|Children|Comedy|Fantasy
1183;1183;Wanted (2008);Action|Thriller
1184;1184;Moneyball (2011);Drama
1185;1185;Man of Steel (2013);Action|Adventure|Fantasy|Sci-Fi|IMAX
1186;1186;Snowpiercer (2013);Action|Drama|Sci-Fi
1187;1187;Repo Man (1984);Comedy|Sci-Fi
1188;1188;Evil Dead, The (1981);Fantasy|Horror|Thriller
1189;1189;Battle Royale (Batoru rowaiaru) (2000);Action|Drama|Horror|Thriller
1190;1190;Napoleon Dynamite (2004);Comedy
1191;1191;Motorcycle Diaries, The (Diarios de motocicleta) (2004);Adventure|Drama
1192;1192;Scanner Darkly, A (2006);Animation|Drama|Mystery|Sci-Fi|Thriller
1193;1193;Life Aquatic with Steve Zissou, The (2004);Adventure|Comedy|Fantasy
1194;1194;28 Weeks Later (2007);Horror|Sci-Fi|Thriller
1195;1195;Stardust (2007);Adventure|Comedy|Fantasy|Romance
1196;1196;Night of the Living Dead (1968);Horror|Sci-Fi|Thriller
1197;1197;Family Man, The (2000);Comedy|Drama|Romance
1198;1198;Lost Boys, The (1987);Comedy|Horror|Thriller
1199;1199;And Your Mother Too (Y tu mamá también) (2001);Drama|Romance
1200;1200;25th Hour (2002);Crime|Drama
1201;1201;Old School (2003);Comedy
1202;1202;Bend It Like Beckham (2002);Comedy|Drama|Romance
1203;1203;Elf (2003);Children|Comedy|Fantasy
1204;1204;Underworld (2003);Action|Fantasy|Horror
1205;1205;WarGames (1983);Drama|Sci-Fi|Thriller
1206;1206;Starsky & Hutch (2004);Action|Comedy|Crime|Thriller
1207;1207;Ever After: A Cinderella Story (1998);Comedy|Drama|Romance
1208;1208;Crocodile Dundee II (1988);Action|Adventure|Comedy
1209;1209;Dude, Where's My Car? (2000);Comedy|Sci-Fi
1210;1210;Wedding Planner, The (2001);Comedy|Romance
1211;1211;Scary Movie 2 (2001);Comedy
1212;1212;Serendipity (2001);Comedy|Romance
1213;1213;Lilo & Stitch (2002);Adventure|Animation|Children|Sci-Fi
1214;1214;Van Helsing (2004);Action|Adventure|Fantasy|Horror
1215;1215;Harold and Kumar Go to White Castle (2004);Adventure|Comedy
1216;1216;I Heart Huckabees (2004);Comedy
1217;1217;Devil Wears Prada, The (2006);Comedy|Drama
1218;1218;Bridesmaids (2011);Comedy
1219;1219;Moonrise Kingdom (2012);Comedy|Drama|Romance
1220;1220;Cinema Paradiso (Nuovo cinema Paradiso) (1989);Drama
1221;1221;Driving Miss Daisy (1989);Drama
1222;1222;All About Eve (1950);Drama
1223;1223;Metropolis (1927);Drama|Sci-Fi
1224;1224;Babe: Pig in the City (1998);Adventure|Children|Drama
1225;1225;Freaky Friday (2003);Children|Comedy|Fantasy
1226;1226;Weekend at Bernie's (1989);Comedy
1227;1227;Darjeeling Limited, The (2007);Adventure|Comedy|Drama
1228;1228;American Werewolf in London, An (1981);Comedy|Horror|Thriller
1229;1229;eXistenZ (1999);Action|Sci-Fi|Thriller
1230;1230;Terms of Endearment (1983);Comedy|Drama
1231;1231;Little Nicky (2000);Comedy
1232;1232;Joe Dirt (2001);Adventure|Comedy|Mystery|Romance
1233;1233;RoboCop 2 (1990);Action|Crime|Sci-Fi|Thriller
1234;1234;Poseidon Adventure, The (1972);Action|Adventure|Drama
